test_case_id,node_id,true_label,injection_type,edad_raw_score
2152,SB-018,1,spike,0.93049544
2153,SB-016,1,dropout,0.4202023
2154,SB-017,1,drift,1.4831115
2155,SB-006,1,multi_spike,1.0440687
2156,SB-013,1,spike,0.67426527
2157,SB-002,1,dropout,0.58193594
2158,SB-006,1,drift,0.9888663
2159,SB-016,1,multi_spike,1.8065466
2160,SB-005,1,spike,1.0511954
2161,SB-003,1,dropout,0.6211126
2162,SB-003,1,drift,2.0741565
2163,SB-007,1,multi_spike,1.4811536
2164,SB-016,1,spike,0.6155405
2165,SB-009,1,dropout,0.393479
2166,SB-017,1,drift,1.2545062
2167,SB-005,1,multi_spike,1.3894055
2168,SB-013,1,spike,1.6786139
2169,SB-008,1,dropout,0.5410517
2170,SB-009,1,drift,0.8356915
2171,SB-014,1,multi_spike,0.8468341
2172,SB-009,1,spike,1.399648
2173,SB-003,1,dropout,0.7612179
2174,SB-010,1,drift,1.0941879
2175,SB-004,1,multi_spike,1.7088475
2176,SB-015,1,spike,0.8271175
2177,SB-003,1,dropout,0.6298333
2178,SB-016,1,drift,0.97280943
2179,SB-016,1,multi_spike,1.4582385
2180,SB-012,1,spike,2.5333858
2181,SB-020,1,dropout,0.6665521
2182,SB-006,1,drift,0.94210565
2183,SB-018,1,multi_spike,2.233881
2184,SB-012,1,spike,0.6758032
2185,SB-009,1,dropout,0.512264
2186,SB-019,1,drift,2.014512
2187,SB-001,1,multi_spike,1.4012699
2188,SB-011,1,spike,1.6965349
2189,SB-009,1,dropout,0.71758896
2190,SB-001,1,drift,0.7195994
2191,SB-002,1,multi_spike,2.2580423
2192,SB-013,1,spike,0.5894871
2193,SB-008,1,dropout,0.50493157
2194,SB-011,1,drift,1.0667984
2195,SB-008,1,multi_spike,2.244528
2196,SB-001,1,spike,1.6305871
2197,SB-020,1,dropout,0.62988466
2198,SB-019,1,drift,1.1653274
2199,SB-010,1,multi_spike,0.76202303
2200,SB-013,1,spike,0.6606917
2201,SB-007,1,dropout,0.4420404
2202,SB-004,1,drift,1.565506
2203,SB-012,1,multi_spike,1.6083968
2204,SB-005,1,spike,2.302049
2205,SB-005,1,dropout,0.6133287
2206,SB-019,1,drift,0.84730136
2207,SB-020,1,multi_spike,1.1448206
2208,SB-002,1,spike,0.7721558
2209,SB-013,1,dropout,0.48240343
2210,SB-004,1,drift,0.6559404
2211,SB-016,1,multi_spike,1.8613232
2212,SB-016,1,spike,0.7591692
2213,SB-019,1,dropout,0.6066931
2214,SB-014,1,drift,0.5565126
2215,SB-019,1,multi_spike,1.2576076
2216,SB-002,1,spike,0.95833546
2217,SB-019,1,dropout,0.56496125
2218,SB-013,1,drift,1.0588839
2219,SB-019,1,multi_spike,1.7362875
2220,SB-002,1,spike,1.2769637
2221,SB-020,1,dropout,0.54973036
2222,SB-007,1,drift,0.7584402
2223,SB-013,1,multi_spike,1.4682312
2224,SB-012,1,spike,1.2412972
2225,SB-005,1,dropout,0.6360625
2226,SB-011,1,drift,1.5522546
2227,SB-010,1,multi_spike,1.6690493
2228,SB-016,1,spike,1.1870176
2229,SB-004,1,dropout,0.55615807
2230,SB-004,1,drift,1.3176831
2231,SB-009,1,multi_spike,1.7814336
2232,SB-016,1,spike,0.8042967
2233,SB-014,1,dropout,0.5263271
2234,SB-020,1,drift,1.1486057
2235,SB-002,1,multi_spike,2.2600465
2236,SB-013,1,spike,0.6002583
2237,SB-007,1,dropout,0.58598095
2238,SB-019,1,drift,0.5538495
2239,SB-004,1,multi_spike,0.93684834
2240,SB-014,1,spike,1.7776251
2241,SB-014,1,dropout,0.74714136
2242,SB-001,1,drift,1.6097503
2243,SB-012,1,multi_spike,1.0826348
2244,SB-005,1,spike,1.2810005
2245,SB-002,1,dropout,0.61364466
2246,SB-018,1,drift,0.67471325
2247,SB-008,1,multi_spike,1.0569482
2248,SB-003,1,spike,1.5761847
2249,SB-002,1,dropout,0.48285633
2250,SB-020,1,drift,0.6645688
2251,SB-009,1,multi_spike,1.3732783
2252,SB-003,1,spike,2.0117872
2253,SB-018,1,dropout,0.4940831
2254,SB-004,1,drift,1.0271345
2255,SB-008,1,multi_spike,1.9903765
2256,SB-004,1,spike,1.1394057
2257,SB-018,1,dropout,0.5914342
2258,SB-019,1,drift,0.6536519
2259,SB-005,1,multi_spike,0.99655825
2260,SB-010,1,spike,0.9645854
2261,SB-011,1,dropout,0.61758995
2262,SB-004,1,drift,1.341031
2263,SB-014,1,multi_spike,1.6216646
2264,SB-001,1,spike,0.50094444
2265,SB-015,1,dropout,0.6833842
2266,SB-019,1,drift,1.6427313
2267,SB-005,1,multi_spike,0.98381716
2268,SB-014,1,spike,2.8216002
2269,SB-008,1,dropout,0.3908027
2270,SB-013,1,drift,1.260567
2271,SB-010,1,multi_spike,1.3768959
2272,SB-019,1,spike,0.71824044
2273,SB-017,1,dropout,0.49604914
2274,SB-018,1,drift,0.8683012
2275,SB-012,1,multi_spike,1.526431
2276,SB-014,1,spike,1.1983029
2277,SB-009,1,dropout,0.58791596
2278,SB-002,1,drift,0.73643714
2279,SB-007,1,multi_spike,1.2517242
2280,SB-004,1,spike,0.71721244
2281,SB-006,1,dropout,0.44545072
2282,SB-016,1,drift,1.293702
2283,SB-011,1,multi_spike,1.2311691
2284,SB-002,1,spike,2.5193114
2285,SB-005,1,dropout,0.5580085
2286,SB-012,1,drift,0.42368776
2287,SB-009,1,multi_spike,1.5020041
2288,SB-018,1,spike,3.2390385
2289,SB-007,1,dropout,0.6512417
2290,SB-015,1,drift,0.7580165
2291,SB-010,1,multi_spike,1.7504702
2292,SB-005,1,spike,1.4907358
2293,SB-004,1,dropout,0.5871956
2294,SB-017,1,drift,0.9072424
2295,SB-016,1,multi_spike,0.702696
2296,SB-018,1,spike,0.93148434
2297,SB-006,1,dropout,0.3916715
2298,SB-010,1,drift,0.9813037
2299,SB-010,1,multi_spike,1.1872667
2300,SB-006,1,spike,1.0797143
2301,SB-009,1,dropout,0.38313088
2302,SB-008,1,drift,2.371217
2303,SB-020,1,multi_spike,1.1332009
2304,SB-010,1,spike,2.1333334
2305,SB-016,1,dropout,0.5189966
2306,SB-002,1,drift,1.6077543
2307,SB-003,1,multi_spike,1.7722487
2308,SB-010,1,spike,0.7684749
2309,SB-013,1,dropout,0.52116096
2310,SB-004,1,drift,0.5899242
2311,SB-001,1,multi_spike,1.5436735
2312,SB-020,1,spike,2.0476031
2313,SB-003,1,dropout,0.34871313
2314,SB-004,1,drift,0.7007179
2315,SB-010,1,multi_spike,1.3367953
2316,SB-004,1,spike,1.8665266
2317,SB-019,1,dropout,0.52838445
2318,SB-002,1,drift,1.4513496
2319,SB-015,1,multi_spike,1.2667881
2320,SB-001,1,spike,0.72103393
2321,SB-005,1,dropout,0.5380211
2322,SB-014,1,drift,0.64051265
2323,SB-002,1,multi_spike,1.1442928
2324,SB-015,1,spike,0.9301919
2325,SB-013,1,dropout,0.48820633
2326,SB-018,1,drift,0.9642481
2327,SB-010,1,multi_spike,1.8656754
2328,SB-008,1,spike,1.6560075
2329,SB-017,1,dropout,0.5238894
2330,SB-008,1,drift,0.5409859
2331,SB-002,1,multi_spike,1.8992022
2332,SB-015,1,spike,2.3615654
2333,SB-002,1,dropout,0.48484302
2334,SB-010,1,drift,0.5039702
2335,SB-002,1,multi_spike,1.4842229
2336,SB-009,1,spike,1.1539406
2337,SB-020,1,dropout,0.46821213
2338,SB-018,1,drift,1.591055
2339,SB-010,1,multi_spike,1.526239
2340,SB-019,1,spike,0.49319088
2341,SB-017,1,dropout,0.72887874
2342,SB-004,1,drift,0.86023694
2343,SB-012,1,multi_spike,1.0997396
2344,SB-008,1,spike,0.5532117
2345,SB-007,1,dropout,0.5598381
2346,SB-019,1,drift,0.6967443
2347,SB-013,1,multi_spike,1.8112062
2348,SB-020,1,spike,1.1066284
2349,SB-020,1,dropout,0.576365
2350,SB-012,1,drift,0.84391624
2351,SB-018,1,multi_spike,0.80089444
2352,SB-001,1,spike,1.0501647
2353,SB-008,1,dropout,0.5294292
2354,SB-019,1,drift,1.0867738
2355,SB-002,1,multi_spike,1.0469251
2356,SB-005,1,spike,1.6485286
2357,SB-016,1,dropout,0.6718198
2358,SB-008,1,drift,1.3236367
2359,SB-015,1,multi_spike,1.4920237
2360,SB-015,1,spike,0.7154392
2361,SB-014,1,dropout,0.60551405
2362,SB-003,1,drift,1.6080875
2363,SB-004,1,multi_spike,1.0212185
2364,SB-007,1,spike,0.9284788
2365,SB-002,1,dropout,0.634981
2366,SB-014,1,drift,0.868198
2367,SB-005,1,multi_spike,1.5242912
2368,SB-010,1,spike,1.4545077
2369,SB-002,1,dropout,0.5719597
2370,SB-015,1,drift,1.051205
2371,SB-009,1,multi_spike,1.0519536
2372,SB-015,1,spike,0.91096205
2373,SB-003,1,dropout,0.495346
2374,SB-020,1,drift,1.1159054
2375,SB-016,1,multi_spike,1.0782614
2376,SB-002,1,spike,1.9346056
2377,SB-004,1,dropout,0.49686638
2378,SB-001,1,drift,0.82104796
2379,SB-019,1,multi_spike,2.7517686
2380,SB-015,1,spike,1.0964371
2381,SB-008,1,dropout,0.50079376
2382,SB-013,1,drift,1.034393
2383,SB-010,1,multi_spike,1.662181
2384,SB-016,1,spike,1.0285037
2385,SB-005,1,dropout,0.5276623
2386,SB-014,1,drift,1.2877051
2387,SB-001,1,multi_spike,1.2213128
2388,SB-006,1,spike,1.0306654
2389,SB-004,1,dropout,0.510995
2390,SB-007,1,drift,0.5789841
2391,SB-007,1,multi_spike,1.106505
2392,SB-008,1,spike,1.3060757
2393,SB-010,1,dropout,0.4967419
2394,SB-009,1,drift,2.044067
2395,SB-005,1,multi_spike,1.7418588
2396,SB-004,1,spike,0.800807
2397,SB-005,1,dropout,0.6086051
2398,SB-006,1,drift,0.5426718
2399,SB-002,1,multi_spike,1.978653
2400,SB-015,1,spike,1.1691746
2401,SB-014,1,dropout,0.5429448
2402,SB-004,1,drift,0.84149176
2403,SB-011,1,multi_spike,1.3080943
2404,SB-016,1,spike,0.6925887
2405,SB-007,1,dropout,0.47606003
2406,SB-009,1,drift,0.7939071
2407,SB-006,1,multi_spike,2.892763
2408,SB-020,1,spike,1.010235
2409,SB-002,1,dropout,0.67556965
2410,SB-002,1,drift,0.8249232
2411,SB-001,1,multi_spike,1.5002769
2412,SB-003,1,spike,0.9223857
2413,SB-001,1,dropout,0.6642648
2414,SB-004,1,drift,0.89099246
2415,SB-015,1,multi_spike,1.0763484
2416,SB-009,1,spike,0.99360615
2417,SB-015,1,dropout,0.53864783
2418,SB-018,1,drift,0.89707565
2419,SB-007,1,multi_spike,1.6095433
2420,SB-012,1,spike,1.6709355
2421,SB-011,1,dropout,0.4628659
2422,SB-015,1,drift,0.8433611
2423,SB-015,1,multi_spike,1.5653429
2424,SB-005,1,spike,2.3016431
2425,SB-008,1,dropout,0.67712194
2426,SB-015,1,drift,0.86339825
2427,SB-014,1,multi_spike,1.1173563
2428,SB-017,1,spike,1.2311202
2429,SB-020,1,dropout,0.6133291
2430,SB-008,1,drift,0.46076983
2431,SB-009,1,multi_spike,1.7295585
2432,SB-007,1,spike,0.77059454
2433,SB-001,1,dropout,0.31957588
2434,SB-005,1,drift,1.0237252
2435,SB-009,1,multi_spike,1.5976642
2436,SB-019,1,spike,2.0257268
2437,SB-008,1,dropout,0.63873196
2438,SB-007,1,drift,0.622887
2439,SB-016,1,multi_spike,1.3222874
2440,SB-010,1,spike,1.5359825
2441,SB-006,1,dropout,0.5462412
2442,SB-003,1,drift,0.5412095
2443,SB-016,1,multi_spike,0.99059623
2444,SB-005,1,spike,2.1935682
2445,SB-018,1,dropout,0.46994808
2446,SB-012,1,drift,0.5732262
2447,SB-016,1,multi_spike,1.9633741
2448,SB-008,1,spike,0.88162464
2449,SB-005,1,dropout,0.43689975
2450,SB-018,1,drift,1.1056452
2451,SB-004,1,multi_spike,1.1740208
2452,SB-019,1,spike,1.1310762
2453,SB-011,1,dropout,0.48141447
2454,SB-012,1,drift,0.8923971
2455,SB-002,1,multi_spike,1.0212
2456,SB-019,1,spike,2.0649204
2457,SB-007,1,dropout,0.45362347
2458,SB-013,1,drift,0.54954964
2459,SB-002,1,multi_spike,0.72822994
2460,SB-006,1,spike,1.344082
2461,SB-002,1,dropout,0.6880052
2462,SB-007,1,drift,1.0242368
2463,SB-014,1,multi_spike,1.5599114
2464,SB-003,1,spike,0.6301361
2465,SB-005,1,dropout,0.6051616
2466,SB-010,1,drift,1.0386924
2467,SB-013,1,multi_spike,1.460297
2468,SB-019,1,spike,2.7265277
2469,SB-005,1,dropout,0.28785536
2470,SB-007,1,drift,0.9405725
2471,SB-012,1,multi_spike,1.2385517
2472,SB-006,1,spike,0.6976259
2473,SB-017,1,dropout,0.65199506
2474,SB-013,1,drift,1.0992603
2475,SB-008,1,multi_spike,1.5224406
2476,SB-020,1,spike,1.784691
2477,SB-009,1,dropout,0.7172368
2478,SB-011,1,drift,0.70676035
2479,SB-008,1,multi_spike,1.9026538
2480,SB-001,1,spike,1.1324793
2481,SB-001,1,dropout,0.5344052
2482,SB-019,1,drift,1.7028704
2483,SB-018,1,multi_spike,2.2735498
2484,SB-009,1,spike,0.86662406
2485,SB-006,1,dropout,0.43023744
2486,SB-005,1,drift,0.6724396
2487,SB-010,1,multi_spike,2.571091
2488,SB-017,1,spike,1.2281699
2489,SB-016,1,dropout,0.46031442
2490,SB-019,1,drift,1.0451988
2491,SB-011,1,multi_spike,0.9488231
2492,SB-012,1,spike,1.5332621
2493,SB-006,1,dropout,0.7167993
2494,SB-014,1,drift,1.0877149
2495,SB-019,1,multi_spike,2.2929456
2496,SB-016,1,spike,1.1332072
2497,SB-009,1,dropout,0.5578371
2498,SB-006,1,drift,1.7195371
2499,SB-015,1,multi_spike,1.2588316
2500,SB-001,0,none,0.704017
2501,SB-001,0,none,0.68496466
2502,SB-008,0,none,0.62279093
2503,SB-001,0,none,0.35004032
2504,SB-017,0,none,0.7930587
2505,SB-009,0,none,0.7887568
2506,SB-005,0,none,0.6329831
2507,SB-011,0,none,0.5035088
2508,SB-012,0,none,0.5809856
2509,SB-016,0,none,0.46056432
2510,SB-017,0,none,0.7865324
2511,SB-006,0,none,0.48592353
2512,SB-008,0,none,0.49079815
2513,SB-008,0,none,0.7135088
2514,SB-020,0,none,0.4448095
2515,SB-001,0,none,0.48094833
2516,SB-013,0,none,0.42674306
2517,SB-018,0,none,0.8319444
2518,SB-004,0,none,0.4136855
2519,SB-019,0,none,0.5541677
2520,SB-015,0,none,0.43609768
2521,SB-008,0,none,0.8072822
2522,SB-014,0,none,0.6161271
2523,SB-016,0,none,0.6263431
2524,SB-014,0,none,0.7044431
2525,SB-010,0,none,0.63263714
2526,SB-020,0,none,0.52674717
2527,SB-006,0,none,0.60111177
2528,SB-015,0,none,0.63309705
2529,SB-015,0,none,0.6240237
2530,SB-018,0,none,0.46965355
2531,SB-012,0,none,0.47380045
2532,SB-018,0,none,0.3828403
2533,SB-012,0,none,0.84838605
2534,SB-003,0,none,0.916671
2535,SB-014,0,none,0.44426888
2536,SB-014,0,none,0.5144033
2537,SB-011,0,none,0.688138
2538,SB-014,0,none,0.64285016
2539,SB-011,0,none,0.610578
2540,SB-020,0,none,0.69334877
2541,SB-002,0,none,0.49100807
2542,SB-012,0,none,0.8508797
2543,SB-006,0,none,0.47400025
2544,SB-014,0,none,0.5114259
2545,SB-014,0,none,0.5266406
2546,SB-019,0,none,0.6967347
2547,SB-011,0,none,0.5820613
2548,SB-013,0,none,0.4800182
2549,SB-012,0,none,0.5605336
2550,SB-013,0,none,0.3476249
2551,SB-007,0,none,0.3932061
2552,SB-018,0,none,0.41468263
2553,SB-002,0,none,0.30707207
2554,SB-003,0,none,0.5407557
2555,SB-012,0,none,0.5736295
2556,SB-011,0,none,0.5352928
2557,SB-011,0,none,0.6879796
2558,SB-010,0,none,0.6896592
2559,SB-005,0,none,0.52617294
2560,SB-008,0,none,0.5850961
2561,SB-011,0,none,0.40208375
2562,SB-013,0,none,0.5657885
2563,SB-006,0,none,0.4126504
2564,SB-018,0,none,0.65235525
2565,SB-014,0,none,0.5387812
2566,SB-019,0,none,0.7104111
2567,SB-014,0,none,0.6382903
2568,SB-019,0,none,0.5415653
2569,SB-020,0,none,0.44718397
2570,SB-017,0,none,0.6097087
2571,SB-016,0,none,0.60050416
2572,SB-002,0,none,0.4568254
2573,SB-020,0,none,0.5538567
2574,SB-019,0,none,0.7077678
2575,SB-005,0,none,0.42749298
2576,SB-020,0,none,0.4880987
2577,SB-015,0,none,0.8155276
2578,SB-019,0,none,0.45933235
2579,SB-017,0,none,0.65009487
2580,SB-002,0,none,0.30058712
2581,SB-003,0,none,0.54709405
2582,SB-015,0,none,0.42618504
2583,SB-006,0,none,0.47693548
2584,SB-017,0,none,0.65216714
2585,SB-014,0,none,0.75573224
2586,SB-018,0,none,0.6340904
2587,SB-004,0,none,0.46748763
2588,SB-018,0,none,0.6605743
2589,SB-015,0,none,0.7615935
2590,SB-008,0,none,0.49380234
2591,SB-016,0,none,0.5529479
2592,SB-004,0,none,0.48974305
2593,SB-018,0,none,0.56953186
2594,SB-010,0,none,0.4998278
2595,SB-004,0,none,0.5801893
2596,SB-004,0,none,0.59107506
2597,SB-005,0,none,0.5544424
2598,SB-011,0,none,0.56096816
2599,SB-012,0,none,0.58171386
2600,SB-007,0,none,0.43855932
2601,SB-006,0,none,0.5870381
2602,SB-015,0,none,0.32905877
2603,SB-018,0,none,0.55134094
2604,SB-019,0,none,0.7752675
2605,SB-003,0,none,0.32942793
2606,SB-004,0,none,0.6141936
2607,SB-015,0,none,0.5737744
2608,SB-010,0,none,0.39173296
2609,SB-014,0,none,0.6201245
2610,SB-019,0,none,0.4553318
2611,SB-009,0,none,0.593599
2612,SB-011,0,none,0.5380059
2613,SB-006,0,none,0.46221298
2614,SB-013,0,none,0.45421845
2615,SB-011,0,none,0.48544097
2616,SB-001,0,none,0.68184257
2617,SB-019,0,none,0.6876069
2618,SB-002,0,none,0.5431656
2619,SB-012,0,none,0.7460779
2620,SB-007,0,none,0.65405226
2621,SB-015,0,none,0.7299226
2622,SB-020,0,none,0.5499592
2623,SB-001,0,none,0.5406967
2624,SB-014,0,none,0.3877777
2625,SB-018,0,none,0.6732032
2626,SB-009,0,none,0.44897738
2627,SB-004,0,none,0.48011577
2628,SB-006,0,none,0.51427084
2629,SB-017,0,none,0.48430076
2630,SB-016,0,none,0.61704814
2631,SB-003,0,none,0.64894146
2632,SB-018,0,none,0.6971132
2633,SB-016,0,none,0.5719165
2634,SB-018,0,none,0.58443654
2635,SB-015,0,none,0.67041487
2636,SB-015,0,none,0.4098056
2637,SB-015,0,none,0.5591182
2638,SB-012,0,none,0.6159838
2639,SB-003,0,none,0.35009864
2640,SB-001,0,none,0.4863838
2641,SB-006,0,none,0.5573446
2642,SB-016,0,none,0.6556611
2643,SB-009,0,none,0.53621787
2644,SB-011,0,none,0.42557663
2645,SB-013,0,none,0.45752007
2646,SB-017,0,none,0.55390966
2647,SB-019,0,none,0.5148841
2648,SB-019,0,none,0.7897181
2649,SB-013,0,none,0.67316264
2650,SB-017,0,none,0.68667096
2651,SB-008,0,none,0.6119517
2652,SB-009,0,none,0.54230016
2653,SB-005,0,none,0.7125522
2654,SB-018,0,none,0.7789928
2655,SB-016,0,none,0.59238267
2656,SB-009,0,none,0.6188644
2657,SB-015,0,none,0.39738843
2658,SB-017,0,none,0.5775362
2659,SB-015,0,none,0.4353501
2660,SB-011,0,none,0.6750733
2661,SB-002,0,none,0.28208295
2662,SB-014,0,none,0.47571513
2663,SB-014,0,none,0.63747466
2664,SB-016,0,none,0.53267944
2665,SB-001,0,none,0.5904794
2666,SB-015,0,none,0.5645692
2667,SB-003,0,none,0.44171622
2668,SB-001,0,none,0.52961206
2669,SB-004,0,none,0.569481
2670,SB-020,0,none,0.59668183
2671,SB-017,0,none,0.6253966
2672,SB-004,0,none,0.4917941
2673,SB-006,0,none,0.5406101
2674,SB-013,0,none,0.73517925
2675,SB-007,0,none,0.49761143
2676,SB-015,0,none,0.5390795
2677,SB-014,0,none,0.47825092
2678,SB-015,0,none,0.31622776
2679,SB-008,0,none,0.45066258
2680,SB-019,0,none,0.7927635
2681,SB-005,0,none,0.60009104
2682,SB-015,0,none,0.5916454
2683,SB-006,0,none,0.36235878
2684,SB-010,0,none,0.5316102
2685,SB-013,0,none,0.7039587
2686,SB-010,0,none,0.5719035
2687,SB-011,0,none,0.6012213
2688,SB-002,0,none,0.9115042
2689,SB-019,0,none,0.54727954
2690,SB-003,0,none,0.38593906
2691,SB-013,0,none,0.67677796
2692,SB-017,0,none,0.93509
2693,SB-011,0,none,0.47902742
2694,SB-020,0,none,0.6934735
2695,SB-014,0,none,0.63177997
2696,SB-002,0,none,0.38184562
2697,SB-014,0,none,0.6399635
2698,SB-017,0,none,0.43322948
2699,SB-013,0,none,0.48069352
2700,SB-018,0,none,0.6923522
2701,SB-020,0,none,0.54108953
2702,SB-008,0,none,0.7568355
2703,SB-020,0,none,0.61822325
2704,SB-003,0,none,0.5599978
2705,SB-006,0,none,0.5151286
2706,SB-017,0,none,0.5034552
2707,SB-009,0,none,0.56283706
2708,SB-013,0,none,0.43739337
2709,SB-012,0,none,0.7657867
2710,SB-007,0,none,0.38959536
2711,SB-010,0,none,0.4091899
2712,SB-006,0,none,0.4211342
2713,SB-016,0,none,0.54927254
2714,SB-013,0,none,0.53129506
2715,SB-010,0,none,0.51867133
2716,SB-002,0,none,0.58082134
2717,SB-020,0,none,0.5278326
2718,SB-009,0,none,0.64193815
2719,SB-012,0,none,0.5338673
2720,SB-006,0,none,0.50838864
2721,SB-011,0,none,0.65783274
2722,SB-016,0,none,0.45525298
2723,SB-009,0,none,0.6055096
2724,SB-007,0,none,0.31656638
2725,SB-003,0,none,0.5070076
2726,SB-013,0,none,0.54660624
2727,SB-006,0,none,0.4553938
2728,SB-003,0,none,0.6627151
2729,SB-003,0,none,0.6119156
2730,SB-011,0,none,0.5762522
2731,SB-003,0,none,0.57121074
2732,SB-010,0,none,0.68984216
2733,SB-003,0,none,0.4308308
2734,SB-011,0,none,0.5721075
2735,SB-007,0,none,0.53211224
2736,SB-009,0,none,0.61065274
2737,SB-009,0,none,0.59305555
2738,SB-002,0,none,0.6556487
2739,SB-017,0,none,0.42563283
2740,SB-003,0,none,0.3482354
2741,SB-016,0,none,0.59057343
2742,SB-012,0,none,0.54268986
2743,SB-018,0,none,0.41642168
2744,SB-012,0,none,0.39020595
2745,SB-005,0,none,0.6080146
2746,SB-014,0,none,0.30898243
2747,SB-012,0,none,0.46780053
2748,SB-008,0,none,0.55528444
2749,SB-018,0,none,0.83706605
2750,SB-001,0,none,0.5255052
2751,SB-010,0,none,0.6054056
2752,SB-004,0,none,0.4014769
2753,SB-004,0,none,0.45284504
2754,SB-018,0,none,0.6996978
2755,SB-019,0,none,0.5170347
2756,SB-007,0,none,0.46618333
2757,SB-020,0,none,0.37962845
2758,SB-016,0,none,0.37435213
2759,SB-001,0,none,0.40015745
2760,SB-003,0,none,0.5157271
2761,SB-006,0,none,0.6452856
2762,SB-020,0,none,0.53045994
2763,SB-010,0,none,0.55074567
2764,SB-018,0,none,0.45294824
2765,SB-002,0,none,0.7184972
2766,SB-008,0,none,0.82060516
2767,SB-007,0,none,0.45487824
2768,SB-006,0,none,0.53634036
2769,SB-011,0,none,0.7351185
2770,SB-020,0,none,0.5324261
2771,SB-014,0,none,0.5773398
2772,SB-014,0,none,0.5244385
2773,SB-019,0,none,0.54503906
2774,SB-011,0,none,0.5359242
2775,SB-005,0,none,0.4727116
2776,SB-019,0,none,0.5259332
2777,SB-002,0,none,0.53997546
2778,SB-020,0,none,0.6070851
2779,SB-002,0,none,0.4247247
2780,SB-004,0,none,0.52520293
2781,SB-005,0,none,0.4080535
2782,SB-009,0,none,0.5302873
2783,SB-018,0,none,0.43071622
2784,SB-018,0,none,0.7190938
2785,SB-004,0,none,0.5069093
2786,SB-006,0,none,0.6215888
2787,SB-015,0,none,0.7764354
2788,SB-015,0,none,0.6986912
2789,SB-013,0,none,0.49215978
2790,SB-014,0,none,0.31739166
2791,SB-018,0,none,0.4451204
2792,SB-009,0,none,0.62800074
2793,SB-009,0,none,0.560925
2794,SB-005,0,none,0.43545434
2795,SB-007,0,none,0.7393146
2796,SB-004,0,none,0.6184839
2797,SB-009,0,none,0.5285868
2798,SB-005,0,none,0.6727309
2799,SB-012,0,none,0.732529
2800,SB-020,0,none,0.39747062
2801,SB-019,0,none,0.6101002
2802,SB-004,0,none,0.3830043
2803,SB-009,0,none,0.5532631
2804,SB-002,0,none,0.54555076
2805,SB-009,0,none,0.41928488
2806,SB-019,0,none,0.9135317
2807,SB-011,0,none,0.73682374
2808,SB-015,0,none,0.55621934
2809,SB-011,0,none,0.44885382
2810,SB-006,0,none,0.4762349
2811,SB-007,0,none,0.60429907
2812,SB-017,0,none,0.5974826
2813,SB-012,0,none,0.76989824
2814,SB-002,0,none,0.5479514
2815,SB-017,0,none,0.6144578
2816,SB-015,0,none,0.5808639
2817,SB-017,0,none,0.49402088
2818,SB-015,0,none,0.4799323
2819,SB-003,0,none,0.6082272
2820,SB-003,0,none,0.41116518
2821,SB-017,0,none,0.836099
2822,SB-005,0,none,0.39034262
2823,SB-010,0,none,0.52660286
2824,SB-005,0,none,0.600365
2825,SB-005,0,none,0.6237574
2826,SB-002,0,none,0.5156488
2827,SB-015,0,none,0.66519326
2828,SB-013,0,none,0.7106281
2829,SB-006,0,none,0.45579463
2830,SB-020,0,none,0.40822196
2831,SB-007,0,none,0.47256577
2832,SB-006,0,none,0.661087
2833,SB-020,0,none,0.63302535
2834,SB-008,0,none,0.28505012
2835,SB-004,0,none,0.43477157
2836,SB-017,0,none,0.5787591
2837,SB-020,0,none,0.38246584
2838,SB-013,0,none,0.35987094
2839,SB-004,0,none,0.6891438
2840,SB-020,0,none,0.9410002
2841,SB-016,0,none,1.0045581
2842,SB-018,0,none,0.4044159
2843,SB-008,0,none,0.4666909
2844,SB-007,0,none,0.43809065
2845,SB-005,0,none,0.49243358
2846,SB-013,0,none,0.57844543
2847,SB-003,0,none,0.62919575
2848,SB-009,0,none,0.524858
2849,SB-018,0,none,0.51658195
2850,SB-003,0,none,0.48351985
2851,SB-009,0,none,0.43814054
2852,SB-002,0,none,0.71337056
2853,SB-020,0,none,0.76629597
2854,SB-019,0,none,0.94974464
2855,SB-006,0,none,0.5219126
2856,SB-008,0,none,0.35013002
2857,SB-011,0,none,0.6830387
2858,SB-001,0,none,0.67564756
2859,SB-018,0,none,0.45420212
2860,SB-007,0,none,0.6889358
2861,SB-008,0,none,0.45039234
2862,SB-019,0,none,0.66588265
2863,SB-006,0,none,0.48122782
2864,SB-019,0,none,0.69627374
2865,SB-007,0,none,0.5567636
2866,SB-009,0,none,0.37195757
2867,SB-007,0,none,0.6217215
2868,SB-001,0,none,0.5840921
2869,SB-018,0,none,0.6516875
2870,SB-017,0,none,0.41672376
2871,SB-008,0,none,0.60268295
2872,SB-013,0,none,0.543585
2873,SB-014,0,none,0.5476784
2874,SB-019,0,none,0.6197761
2875,SB-004,0,none,0.51461333
2876,SB-002,0,none,0.5678605
2877,SB-001,0,none,0.8238584
2878,SB-002,0,none,0.5232225
2879,SB-017,0,none,0.75730073
2880,SB-001,0,none,0.46644348
2881,SB-004,0,none,0.5426482
2882,SB-020,0,none,0.837517
2883,SB-016,0,none,0.6222895
2884,SB-012,0,none,0.3557
2885,SB-007,0,none,0.52518255
2886,SB-007,0,none,0.5371277
2887,SB-014,0,none,0.50695574
2888,SB-018,0,none,0.5117476
2889,SB-004,0,none,0.79865336
2890,SB-009,0,none,0.34614375
2891,SB-018,0,none,0.4012672
