node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V
SB-003,2011-09-22 20:10:00,17.1,67.36,1003.74,3.07,64.5,0.0,34.49,0.0,3.68
SB-003,2011-09-22 20:20:00,14.1,56.79,1021.56,1.9,344.6,0.0,26.81,0.0,3.58
SB-010,2011-09-22 20:30:00,15.69,49.75,1017.16,0.6,243.9,15.1,30.19,0.0,3.46
SB-005,2011-09-22 20:40:00,14.19,62.63,1014.94,2.65,18.5,0.0,33.41,0.0,3.62
SB-003,2011-09-22 20:50:00,14.42,55.89,1010.62,1.88,25.4,0.0,37.9,0.0,3.67
SB-006,2011-09-22 21:00:00,13.74,,1012.46,1.38,32.0,5.4,28.12,0.0,3.63
SB-010,2011-09-22 21:10:00,15.48,59.47,1017.13,4.91,221.6,22.3,28.58,0.0,3.81
SB-008,2011-09-22 21:20:00,13.3,58.97,1007.18,4.68,306.0,9.5,30.27,0.0,3.7
SB-004,2011-09-22 21:30:00,14.29,60.37,1013.9,0.47,158.6,0.0,36.45,0.0,3.85
SB-006,2011-09-22 21:40:00,13.12,67.37,1010.36,4.1,24.3,17.2,43.71,0.0,3.53
SB-013,2011-09-22 21:50:00,13.73,61.58,1017.79,2.34,251.0,18.3,30.84,0.0,3.75
SB-019,2011-09-22 22:00:00,13.33,62.07,1004.98,2.58,348.1,2.1,36.45,0.0,3.81
SB-010,2011-09-22 22:10:00,15.55,68.02,1015.33,2.28,219.2,14.0,26.09,0.0,3.42
SB-012,2011-09-22 22:20:00,12.83,69.35,1014.08,1.57,269.4,0.0,27.92,0.0,3.28
SB-012,2011-09-22 22:30:00,11.69,63.46,1018.45,2.52,83.4,21.2,35.51,0.0,3.23
SB-006,2011-09-22 22:40:00,13.14,60.72,1012.5,2.51,182.0,0.0,33.92,0.0,3.45
SB-012,2011-09-22 22:50:00,14.32,66.27,1012.88,5.25,27.4,14.9,36.68,0.0,4.04
SB-006,2011-09-22 23:00:00,11.52,62.48,1009.95,2.42,66.2,38.1,35.29,0.0,3.64
SB-003,2011-09-22 23:10:00,12.36,57.26,1014.78,3.7,154.2,0.0,47.9,0.0,3.43
SB-016,2011-09-22 23:20:00,10.47,65.67,1006.7,3.26,5.0,0.0,37.29,0.0,3.51
SB-016,2011-09-22 23:30:00,12.09,71.31,1001.82,3.02,197.9,13.9,29.93,0.0,3.35
SB-001,2011-09-22 23:40:00,13.77,67.79,1013.74,3.29,206.8,3.1,43.06,0.0,3.59
SB-002,2011-09-22 23:50:00,9.25,69.62,1011.88,2.57,30.8,12.8,42.4,0.0,3.66
SB-011,2011-09-23 00:00:00,10.52,62.93,1013.69,2.77,143.2,30.1,40.93,0.0,3.58
SB-003,2011-09-23 00:10:00,11.23,62.33,1015.68,0.56,147.7,43.1,38.31,0.0,3.5
SB-011,2011-09-23 00:20:00,10.88,73.79,1009.39,1.97,247.8,26.2,50.85,0.0,4.01
SB-017,2011-09-23 00:30:00,11.07,71.9,1016.68,1.84,123.0,44.5,42.9,0.0,3.54
SB-011,2011-09-23 00:40:00,10.57,65.8,1006.15,3.58,156.6,31.1,25.42,0.0,3.8
SB-014,2011-09-23 00:50:00,10.3,71.88,1019.89,5.62,342.7,21.2,46.84,0.0,3.54
SB-016,2011-09-23 01:00:00,10.94,67.39,1019.64,0.54,272.1,22.8,43.51,0.0,3.7
SB-007,2011-09-23 01:10:00,9.69,72.38,1017.01,4.44,197.4,36.8,31.1,0.0,3.12
SB-003,2011-09-23 01:20:00,9.44,75.12,1012.43,0.65,296.2,33.4,34.81,0.0,3.62
SB-009,2011-09-23 01:30:00,12.56,83.15,1019.74,2.85,192.0,33.8,43.77,0.0,3.89
SB-007,2011-09-23 01:40:00,8.95,77.28,1009.74,2.96,217.6,44.8,31.42,0.0,3.6
SB-013,2011-09-23 01:50:00,11.41,77.81,1018.09,3.51,334.9,24.1,23.94,0.0,3.5
SB-001,2011-09-23 02:00:00,11.84,82.83,1012.62,0.99,21.2,42.2,47.13,0.0,3.52
SB-010,2011-09-23 02:10:00,10.65,74.53,1013.63,0.89,133.2,26.4,30.5,0.0,3.33
SB-001,2011-09-23 02:20:00,11.0,72.3,1014.77,1.56,102.1,43.1,33.67,0.0,3.68
SB-014,2011-09-23 02:30:00,10.95,73.66,1015.61,1.83,224.3,27.7,45.77,0.0,3.91
SB-006,2011-09-23 02:40:00,8.36,78.46,1018.13,3.25,296.3,47.2,40.19,0.0,3.39
SB-011,2011-09-23 02:50:00,10.83,81.12,1017.53,1.99,10.5,49.8,35.6,0.0,3.57
SB-015,2011-09-23 03:00:00,8.01,84.99,1017.33,5.02,213.3,29.6,35.75,0.0,3.36
SB-012,2011-09-23 03:10:00,9.68,81.7,1008.31,1.46,271.5,44.4,34.96,0.0,3.44
SB-019,2011-09-23 03:20:00,9.44,83.96,1014.16,3.53,358.9,24.1,43.85,0.0,3.61
SB-007,2011-09-23 03:30:00,8.54,85.8,1013.19,0.69,62.8,22.0,38.07,0.0,3.42
SB-018,2011-09-23 03:40:00,10.85,81.53,1011.91,2.63,208.5,46.4,32.13,0.0,3.76
SB-011,2011-09-23 03:50:00,10.54,77.39,1018.76,0.54,67.6,13.2,30.43,0.0,3.46
SB-002,2011-09-23 04:00:00,9.88,76.0,1012.29,1.47,242.7,19.1,38.22,0.0,3.38
SB-017,2011-09-23 04:10:00,9.87,86.93,1010.06,1.06,79.7,34.1,34.96,0.0,3.58
SB-014,2011-09-23 04:20:00,11.1,89.88,1017.71,4.05,92.0,39.2,30.85,0.0,3.6
SB-018,2011-09-23 04:30:00,11.51,88.54,1009.87,4.97,93.2,32.7,30.46,0.0,3.76
SB-015,2011-09-23 04:40:00,,81.97,1004.6,3.73,9.9,23.8,26.9,0.0,3.46
SB-018,2011-09-23 04:50:00,10.03,94.61,1015.04,2.02,12.1,34.8,42.59,0.0,3.39
SB-009,2011-09-23 05:00:00,11.61,78.46,1008.7,2.82,284.0,19.1,29.82,0.0,3.38
SB-019,2011-09-23 05:10:00,11.18,93.18,1008.07,3.46,57.6,46.9,28.87,0.0,3.51
SB-015,2011-09-23 05:20:00,11.53,77.38,1009.2,2.87,125.4,41.1,40.93,0.0,3.29
SB-001,2011-09-23 05:30:00,12.07,79.65,1013.74,3.29,319.0,18.2,31.56,0.0,3.92
SB-012,2011-09-23 05:40:00,12.83,84.43,1015.42,1.93,342.8,18.1,48.91,0.0,3.87
SB-018,2011-09-23 05:50:00,12.49,79.02,1012.78,2.36,251.6,34.2,36.24,0.0,3.17
SB-010,2011-09-23 06:00:00,12.59,95.9,1017.39,4.85,120.3,29.4,32.63,3.3,3.55
SB-002,2011-09-23 06:10:00,10.09,81.38,1013.13,3.27,187.4,13.2,31.04,0.0,3.7
SB-011,2011-09-23 06:20:00,11.44,87.98,1015.4,1.53,278.3,12.5,29.38,59.1,3.48
SB-020,2011-09-23 06:30:00,12.74,80.23,1010.23,4.4,205.2,33.4,33.1,98.4,3.68
SB-009,2011-09-23 06:40:00,13.28,81.92,1016.91,0.56,291.4,14.0,37.85,191.1,3.8
SB-017,2011-09-23 06:50:00,10.98,87.38,1013.18,2.42,120.2,37.2,36.43,176.7,3.64
SB-011,2011-09-23 07:00:00,13.86,88.49,1011.51,1.07,180.1,26.1,33.23,256.6,3.72
SB-018,2011-09-23 07:10:00,14.23,92.99,1012.18,1.15,264.3,59.1,29.86,228.4,3.56
SB-013,2011-09-23 07:20:00,14.58,91.38,1010.31,1.53,131.7,37.7,33.51,260.3,3.9
SB-017,2011-09-23 07:30:00,14.79,88.72,1017.65,0.63,103.3,30.3,33.83,312.9,3.63
SB-001,2011-09-23 07:40:00,10.65,87.54,1007.78,1.89,209.4,21.7,31.58,373.9,3.49
SB-010,2011-09-23 07:50:00,13.06,92.27,1012.03,1.78,182.6,27.9,31.52,436.5,3.51
SB-001,2011-09-23 08:00:00,,93.28,1015.55,1.88,286.4,34.8,23.3,324.7,3.44
SB-011,2011-09-23 08:10:00,13.31,87.8,1015.28,0.01,359.2,6.2,38.48,420.7,3.56
SB-014,2011-09-23 08:20:00,13.04,80.73,1018.01,1.53,105.2,0.0,47.3,423.6,3.62
SB-020,2011-09-23 08:30:00,14.13,90.59,1017.48,2.25,232.7,3.6,34.07,528.9,3.45
SB-004,2011-09-23 08:40:00,16.4,87.85,1008.3,2.64,222.4,6.0,50.52,399.1,3.55
SB-009,2011-09-23 08:50:00,16.13,88.7,1017.16,1.14,319.6,14.8,35.42,586.5,3.64
SB-020,2011-09-23 09:00:00,12.9,91.95,1014.26,1.71,148.5,10.4,39.27,550.9,3.5
SB-008,2011-09-23 09:10:00,14.24,88.96,1010.04,1.14,22.7,0.0,49.7,604.7,3.38
SB-015,2011-09-23 09:20:00,15.05,90.08,1015.55,2.11,192.9,0.0,33.22,612.2,3.73
SB-001,2011-09-23 09:30:00,15.41,89.12,1010.63,1.38,184.7,10.6,48.52,647.6,3.68
SB-019,2011-09-23 09:40:00,14.44,88.84,1009.24,3.39,305.2,13.2,46.09,737.2,3.06
SB-016,2011-09-23 09:50:00,17.46,88.01,1007.99,2.22,5.1,0.0,28.68,665.0,3.46
SB-012,2011-09-23 10:00:00,17.25,88.62,1016.17,1.47,242.8,20.9,39.09,644.6,3.58
SB-017,2011-09-23 10:10:00,14.83,85.57,1008.7,1.67,9.6,17.6,35.34,700.1,3.89
SB-001,2011-09-23 10:20:00,14.93,91.54,1014.72,1.48,102.6,6.1,30.06,679.0,3.87
SB-019,2011-09-23 10:30:00,16.93,93.32,1015.04,3.42,173.4,0.0,35.39,624.1,3.33
SB-020,2011-09-23 10:40:00,15.46,87.84,1004.44,1.94,128.2,0.8,33.3,712.8,3.71
SB-014,2011-09-23 10:50:00,16.01,89.23,1010.52,2.0,89.3,14.3,39.15,890.1,3.35
SB-006,2011-09-23 11:00:00,16.68,94.17,1008.96,2.39,304.1,0.0,30.08,702.3,3.51
SB-019,2011-09-23 11:10:00,15.84,84.48,1002.81,4.19,64.2,8.3,32.4,798.7,3.41
SB-019,2011-09-23 11:20:00,17.67,80.53,1006.97,1.7,174.7,0.0,44.3,744.3,3.79
SB-019,2011-09-23 11:30:00,14.84,83.43,1014.79,2.78,218.4,0.0,29.72,781.9,3.55
SB-012,2011-09-23 11:40:00,16.98,87.43,1016.74,3.42,19.4,37.6,39.17,802.3,3.87
SB-013,2011-09-23 11:50:00,18.25,78.12,1010.78,3.53,31.5,7.4,34.98,804.9,3.46
SB-006,2011-09-23 12:00:00,15.57,87.97,1016.58,3.19,208.6,16.4,35.93,818.2,3.53
SB-017,2011-09-23 12:10:00,17.43,84.0,1011.38,0.35,142.5,0.0,27.87,799.1,4.06
SB-001,2011-09-23 12:20:00,15.84,79.88,1012.46,2.84,107.1,18.4,37.56,749.6,3.41
SB-011,2011-09-23 12:30:00,17.07,75.57,1017.63,4.23,71.6,14.5,29.04,812.0,3.42
SB-005,2011-09-23 12:40:00,17.17,86.53,1012.51,3.3,271.5,3.7,45.53,721.3,3.54
SB-007,2011-09-23 12:50:00,17.49,,1015.01,1.29,236.5,7.4,37.12,710.7,3.3
SB-001,2011-09-23 13:00:00,16.19,82.71,1007.66,2.07,201.5,9.3,50.63,737.7,3.7
SB-015,2011-09-23 13:10:00,17.75,76.31,1007.63,2.07,226.7,3.3,28.51,784.7,3.69
SB-018,2011-09-23 13:20:00,17.91,81.39,1014.71,1.51,353.1,12.8,34.18,733.9,3.66
SB-011,2011-09-23 13:30:00,18.14,78.69,1018.44,0.95,240.7,0.0,42.08,735.5,3.9
SB-001,2011-09-23 13:40:00,17.07,84.03,1017.44,4.55,273.6,1.6,41.35,723.8,4.02
SB-019,2011-09-23 13:50:00,16.97,74.09,1015.69,2.87,169.1,21.7,38.99,782.7,3.51
SB-002,2011-09-23 14:00:00,19.08,76.85,1018.5,2.91,120.6,2.0,42.05,703.9,3.59
SB-010,2011-09-23 14:10:00,18.77,70.36,1015.01,3.08,146.1,0.0,34.3,677.1,3.7
SB-012,2011-09-23 14:20:00,18.47,68.03,1007.71,3.88,84.3,31.5,37.3,732.0,3.49
SB-007,2011-09-23 14:30:00,20.23,79.38,1012.79,1.58,229.8,0.0,44.11,572.1,3.86
SB-013,2011-09-23 14:40:00,18.65,70.73,1011.96,5.15,111.7,8.4,34.69,637.5,3.5
SB-002,2011-09-23 14:50:00,16.68,75.02,1006.33,3.67,178.4,16.4,36.39,608.5,3.92
SB-019,2011-09-23 15:00:00,17.42,71.16,1019.76,4.0,244.5,0.0,29.36,518.5,3.6
SB-020,2011-09-23 15:10:00,19.07,66.88,1013.39,3.29,147.9,4.0,27.36,588.9,4.17
SB-006,2011-09-23 15:20:00,15.95,66.61,1012.64,0.16,88.1,6.4,24.05,504.2,3.33
SB-007,2011-09-23 15:30:00,18.26,71.65,1013.27,2.77,303.5,0.0,46.54,504.4,3.76
SB-002,2011-09-23 15:40:00,18.48,70.04,1011.26,0.57,354.6,6.9,29.06,420.2,3.24
SB-017,2011-09-23 15:50:00,19.66,73.94,1010.21,2.44,325.5,4.6,48.17,451.4,3.46
SB-002,2011-09-23 16:00:00,,72.64,1016.25,1.5,76.1,7.4,28.94,504.8,4.04
SB-018,2011-09-23 16:10:00,18.7,68.04,1010.82,3.89,296.4,0.0,35.8,346.5,3.51
SB-009,2011-09-23 16:20:00,17.88,57.95,1013.93,2.78,324.5,0.0,29.09,383.0,3.56
SB-011,2011-09-23 16:30:00,16.72,69.31,1006.49,0.21,99.6,0.6,40.24,347.1,3.81
SB-014,2011-09-23 16:40:00,18.19,62.14,1014.35,2.53,148.6,10.6,28.76,402.1,3.74
SB-005,2011-09-23 16:50:00,18.7,65.48,1018.45,1.33,241.5,1.0,21.13,253.3,3.53
SB-001,2011-09-23 17:00:00,17.44,71.65,1007.13,0.28,72.3,24.8,47.34,245.4,3.63
SB-020,2011-09-23 17:10:00,19.19,53.69,1015.81,1.05,335.3,8.4,36.51,125.2,3.98
SB-002,2011-09-23 17:20:00,17.41,61.33,1009.59,0.73,333.2,24.5,43.03,108.4,3.45
SB-011,2011-09-23 17:30:00,17.26,61.1,1019.23,5.16,308.3,0.0,33.97,68.9,3.77
SB-014,2011-09-23 17:40:00,17.72,65.73,1012.97,4.65,77.7,20.6,42.48,170.2,3.43
SB-005,2011-09-23 17:50:00,15.99,66.74,1009.84,2.25,261.2,0.0,25.36,53.2,3.32
SB-001,2011-09-23 18:00:00,16.13,60.65,1010.47,4.83,210.3,3.0,37.46,11.1,3.87
SB-010,2011-09-23 18:10:00,15.05,63.73,1015.36,4.05,139.8,10.9,29.29,0.0,3.82
SB-018,2011-09-23 18:20:00,17.92,61.37,1015.89,2.89,319.9,1.8,39.4,0.0,3.52
SB-019,2011-09-23 18:30:00,16.95,62.72,1015.6,2.18,211.1,0.0,33.63,0.0,3.86
SB-005,2011-09-23 18:40:00,15.09,63.39,1018.45,3.36,31.4,0.0,35.11,0.0,3.66
SB-009,2011-09-23 18:50:00,16.2,54.77,1013.39,2.84,170.9,6.0,39.01,0.0,3.83
SB-013,2011-09-23 19:00:00,18.47,69.61,1018.45,1.97,288.9,17.9,24.33,0.0,3.61
SB-013,2011-09-23 19:10:00,17.86,61.37,1021.22,4.06,348.5,5.3,31.17,0.0,3.49
SB-004,2011-09-23 19:20:00,17.14,60.37,1010.91,2.3,212.4,0.0,35.66,0.0,3.33
SB-016,2011-09-23 19:30:00,13.67,61.0,1016.24,4.43,313.6,0.0,32.74,0.0,3.28
SB-004,2011-09-23 19:40:00,15.64,58.65,1011.27,1.56,263.3,6.1,31.22,0.0,3.81
SB-011,2011-09-23 19:50:00,17.39,62.26,1010.41,1.0,115.6,0.0,27.19,0.0,3.42
SB-004,2011-09-23 20:00:00,14.71,61.64,1013.82,2.27,238.3,0.0,37.05,0.0,3.45
SB-002,2011-09-23 20:10:00,16.97,51.34,1009.08,2.42,165.9,16.6,43.55,0.0,3.63
SB-017,2011-09-23 20:20:00,13.6,58.68,1011.55,2.43,76.3,13.7,38.45,0.0,3.35
SB-012,2011-09-23 20:30:00,14.24,57.18,1011.52,3.22,195.4,20.4,23.79,0.0,3.66
SB-012,2011-09-23 20:40:00,14.01,62.61,1020.9,0.91,25.6,17.5,44.19,0.0,3.64
SB-008,2011-09-23 20:50:00,12.9,65.15,1013.76,2.21,211.0,0.0,31.48,0.0,3.62
SB-010,2011-09-23 21:00:00,11.45,55.2,1010.24,0.45,77.5,10.1,33.72,0.0,3.72
SB-020,2011-09-23 21:10:00,12.3,54.41,1014.54,3.48,32.4,0.0,39.59,0.0,3.68
SB-019,2011-09-23 21:20:00,12.92,64.04,1010.52,3.35,102.7,0.0,29.11,0.0,3.46
SB-017,2011-09-23 21:30:00,12.4,61.13,1013.58,1.63,257.6,8.0,42.84,0.0,3.45
SB-004,2011-09-23 21:40:00,14.33,63.32,1012.22,0.78,131.7,8.8,32.94,0.0,3.33
SB-013,2011-09-23 21:50:00,13.31,54.74,1011.36,2.98,263.2,12.4,32.97,0.0,3.61
SB-013,2011-09-23 22:00:00,12.19,58.22,1015.9,3.07,330.4,0.0,29.63,0.0,3.66
SB-019,2011-09-23 22:10:00,14.53,62.02,1010.79,4.72,281.0,14.3,29.89,0.0,3.85
SB-002,2011-09-23 22:20:00,12.32,60.13,1018.9,0.42,139.3,0.0,23.84,0.0,4.06
SB-013,2011-09-23 22:30:00,11.92,61.01,1014.69,0.84,163.6,0.0,41.9,0.0,3.3
SB-016,2011-09-23 22:40:00,12.98,61.81,1015.86,1.07,75.8,10.2,38.18,0.0,3.54
SB-013,2011-09-23 22:50:00,13.14,66.61,1016.85,2.14,174.9,0.0,26.67,0.0,3.82
SB-004,2011-09-23 23:00:00,11.39,61.09,1014.11,2.95,117.3,0.0,30.81,0.0,3.5
SB-020,2011-09-23 23:10:00,10.97,58.39,1013.46,0.65,230.4,1.3,40.28,0.0,3.74
SB-009,2011-09-23 23:20:00,13.62,67.71,1014.65,0.82,60.1,11.8,40.04,0.0,3.88
SB-012,2011-09-23 23:30:00,12.3,68.5,1015.68,2.1,214.1,11.3,30.52,0.0,3.63
SB-006,2011-09-23 23:40:00,10.81,62.26,1022.51,2.98,148.1,0.0,37.08,0.0,3.68
SB-006,2011-09-23 23:50:00,12.55,69.0,1007.33,5.39,128.4,0.0,36.52,0.0,3.28
SB-006,2011-09-24 00:00:00,10.73,65.91,1010.85,0.76,288.2,28.7,32.46,0.0,3.82
SB-013,2011-09-24 00:10:00,11.97,,1015.02,4.51,287.0,24.4,40.13,0.0,3.32
SB-004,2011-09-24 00:20:00,11.05,68.44,1011.41,2.64,11.0,36.6,27.87,0.0,3.47
SB-017,2011-09-24 00:30:00,11.12,61.68,1015.43,1.38,38.4,23.1,33.68,0.0,3.78
SB-003,2011-09-24 00:40:00,9.47,67.35,1015.07,0.54,318.9,35.9,31.63,0.0,3.92
SB-008,2011-09-24 00:50:00,9.08,59.79,1008.48,3.39,59.8,32.5,37.19,0.0,3.77
SB-001,2011-09-24 01:00:00,11.56,72.65,1009.59,3.56,117.5,30.8,45.38,0.0,3.51
SB-018,2011-09-24 01:10:00,10.64,73.51,1012.54,1.84,343.5,32.0,37.13,0.0,3.46
SB-020,2011-09-24 01:20:00,11.29,67.89,1011.44,1.33,186.4,27.5,49.05,0.0,3.73
SB-019,2011-09-24 01:30:00,9.82,68.91,1012.57,4.15,322.8,18.7,31.48,0.0,3.73
SB-001,2011-09-24 01:40:00,9.87,76.92,1020.0,2.22,273.9,33.2,23.92,0.0,3.48
SB-005,2011-09-24 01:50:00,10.61,81.74,1018.88,3.14,117.9,21.3,37.07,0.0,3.55
SB-019,2011-09-24 02:00:00,9.43,80.69,1017.6,0.46,4.2,37.3,29.44,0.0,3.62
SB-001,2011-09-24 02:10:00,9.72,80.16,1021.36,1.29,56.4,26.9,41.98,0.0,3.77
SB-017,2011-09-24 02:20:00,8.69,73.82,1017.29,2.22,214.9,27.1,40.24,0.0,3.43
SB-001,2011-09-24 02:30:00,10.9,74.34,1013.21,2.11,188.1,21.3,38.84,0.0,3.38
SB-004,2011-09-24 02:40:00,10.9,76.73,,3.16,123.1,12.1,33.25,0.0,3.7
SB-005,2011-09-24 02:50:00,10.12,81.79,1009.71,2.61,53.0,22.8,33.65,0.0,3.57
SB-008,2011-09-24 03:00:00,9.64,85.23,1015.38,1.8,251.2,42.9,47.07,0.0,3.55
SB-015,2011-09-24 03:10:00,10.87,81.68,1009.07,0.51,85.6,19.8,38.4,0.0,3.56
SB-013,2011-09-24 03:20:00,10.09,82.09,1020.03,0.6,67.2,35.2,34.29,0.0,3.18
SB-007,2011-09-24 03:30:00,10.29,74.81,1013.74,4.03,222.0,26.1,32.87,0.0,3.77
SB-014,2011-09-24 03:40:00,11.96,82.54,1014.14,1.96,71.7,41.7,46.45,0.0,3.55
SB-004,2011-09-24 03:50:00,7.86,83.97,1019.71,2.73,248.4,28.6,36.91,0.0,3.22
SB-018,2011-09-24 04:00:00,12.83,83.85,1009.12,4.88,99.6,26.5,32.92,0.0,3.4
SB-018,2011-09-24 04:10:00,9.2,78.67,1009.51,3.86,274.4,14.5,41.34,0.0,3.56
SB-002,2011-09-24 04:20:00,8.53,88.34,1019.96,1.45,146.1,40.3,38.63,0.0,3.26
SB-017,2011-09-24 04:30:00,9.01,86.36,1011.64,3.46,287.8,34.9,38.29,0.0,3.36
SB-016,2011-09-24 04:40:00,9.35,87.27,1010.76,1.06,341.4,26.8,35.05,0.0,3.55
SB-006,2011-09-24 04:50:00,10.32,90.14,1018.17,3.88,102.2,42.6,28.15,0.0,3.94
SB-020,2011-09-24 05:00:00,10.03,82.09,1017.0,1.28,340.3,41.2,43.59,0.0,3.38
SB-014,2011-09-24 05:10:00,11.74,78.5,1010.73,4.46,145.9,3.8,33.27,0.0,3.5
SB-019,2011-09-24 05:20:00,10.49,82.66,1010.06,1.17,233.7,30.7,29.07,0.0,3.45
SB-001,2011-09-24 05:30:00,12.41,75.7,1013.64,6.64,248.6,20.3,33.71,0.0,3.42
SB-012,2011-09-24 05:40:00,10.47,84.68,1015.22,2.37,306.2,31.3,42.65,0.0,3.63
SB-016,2011-09-24 05:50:00,10.66,84.28,1015.71,1.65,126.6,16.5,33.39,0.0,3.79
SB-009,2011-09-24 06:00:00,9.91,82.89,998.98,2.49,37.4,16.9,32.05,0.0,3.84
SB-020,2011-09-24 06:10:00,11.67,93.14,1016.26,1.48,225.1,19.3,37.39,0.0,3.54
SB-016,2011-09-24 06:20:00,13.03,95.8,1009.38,3.63,122.9,29.1,43.64,55.2,3.74
SB-013,2011-09-24 06:30:00,10.77,91.95,1007.64,1.81,162.0,36.5,44.82,192.1,3.74
SB-001,2011-09-24 06:40:00,12.21,93.0,1019.69,2.06,130.2,21.6,44.49,140.4,3.58
SB-003,2011-09-24 06:50:00,11.73,93.2,1007.19,1.17,229.0,26.8,42.46,126.4,3.53
SB-015,2011-09-24 07:00:00,13.7,88.25,1014.22,1.21,58.4,13.0,19.76,240.0,3.5
SB-016,2011-09-24 07:10:00,14.03,74.2,1013.4,0.44,195.8,33.9,40.01,344.6,3.5
SB-014,2011-09-24 07:20:00,12.97,82.41,1015.08,1.24,158.6,20.9,37.3,271.9,3.67
SB-001,2011-09-24 07:30:00,13.16,92.16,1014.93,3.56,194.9,24.1,40.81,280.5,3.53
SB-001,2011-09-24 07:40:00,14.8,91.16,1014.18,4.29,26.6,20.7,39.78,328.0,3.21
SB-005,2011-09-24 07:50:00,14.96,91.29,1016.3,5.27,38.6,12.7,28.89,392.4,3.42
SB-005,2011-09-24 08:00:00,14.11,91.63,1019.32,2.28,211.3,27.5,32.29,475.5,3.44
SB-008,2011-09-24 08:10:00,13.65,93.63,1010.84,3.15,282.3,3.1,33.58,524.4,3.95
SB-001,2011-09-24 08:20:00,15.26,79.94,1008.46,1.46,339.5,0.0,36.57,548.3,3.42
SB-018,2011-09-24 08:30:00,12.25,94.09,1012.53,2.98,101.0,5.2,26.91,484.8,3.7
SB-001,2011-09-24 08:40:00,15.17,91.1,1009.53,2.3,43.3,0.0,33.84,477.7,3.58
SB-014,2011-09-24 08:50:00,15.03,85.47,1019.31,0.63,167.8,16.0,42.46,609.8,3.63
SB-011,2011-09-24 09:00:00,14.08,86.31,1015.18,0.61,1.1,5.7,39.93,580.7,3.48
SB-010,2011-09-24 09:10:00,13.29,81.79,1009.98,3.69,277.9,13.6,30.87,606.4,3.72
SB-018,2011-09-24 09:20:00,15.15,83.41,1010.67,1.94,143.3,22.2,27.96,680.6,3.56
SB-010,2011-09-24 09:30:00,13.5,86.9,1019.54,3.51,120.8,0.7,37.03,652.5,3.6
SB-019,2011-09-24 09:40:00,14.66,79.59,1008.52,0.46,93.7,4.0,31.61,755.6,3.63
SB-013,2011-09-24 09:50:00,14.59,88.96,1021.5,0.63,280.9,0.0,40.68,669.7,3.77
SB-009,2011-09-24 10:00:00,17.74,82.51,1014.96,1.88,19.9,7.4,30.69,751.2,3.85
SB-009,2011-09-24 10:10:00,16.41,88.6,1016.81,1.75,221.5,0.0,43.99,697.7,3.85
SB-008,2011-09-24 10:20:00,16.24,87.05,1021.75,5.75,209.8,0.0,34.05,639.0,3.36
SB-013,2011-09-24 10:30:00,14.78,87.29,1013.17,1.1,134.4,19.5,37.36,695.5,3.49
SB-007,2011-09-24 10:40:00,16.39,85.45,1005.92,4.59,28.2,4.8,38.34,652.5,3.93
SB-002,2011-09-24 10:50:00,15.63,84.71,1013.95,2.41,199.1,0.8,22.14,725.5,3.61
SB-019,2011-09-24 11:00:00,15.91,90.54,1015.7,1.19,97.6,0.0,38.65,705.9,3.39
SB-001,2011-09-24 11:10:00,17.66,86.57,1012.05,2.31,50.0,1.9,27.68,826.3,3.66
SB-011,2011-09-24 11:20:00,17.72,83.57,1013.96,2.93,355.9,0.9,30.03,794.4,3.29
SB-001,2011-09-24 11:30:00,13.44,84.52,1011.6,1.68,337.9,14.3,37.21,728.0,3.9
SB-017,2011-09-24 11:40:00,19.36,81.26,1007.9,5.12,132.1,0.5,43.52,816.2,4.06
SB-019,2011-09-24 11:50:00,16.66,84.86,1010.22,1.0,192.9,0.0,39.9,859.2,3.74
SB-008,2011-09-24 12:00:00,16.46,73.01,1008.94,4.62,98.0,18.7,36.07,780.6,3.48
SB-009,2011-09-24 12:10:00,16.75,85.58,1008.59,2.07,313.1,9.4,36.82,838.6,3.49
SB-015,2011-09-24 12:20:00,18.19,72.87,1018.17,1.63,41.5,0.0,37.7,712.7,3.66
SB-008,2011-09-24 12:30:00,18.93,88.3,1013.73,0.21,331.7,3.8,37.37,746.0,3.6
SB-003,2011-09-24 12:40:00,17.44,74.23,1013.09,5.06,47.3,1.0,34.11,851.7,3.48
SB-017,2011-09-24 12:50:00,17.85,74.71,1011.98,3.58,300.4,15.4,32.99,835.7,3.65
SB-018,2011-09-24 13:00:00,17.62,81.68,1011.19,5.7,348.7,0.0,37.57,851.5,3.55
SB-011,2011-09-24 13:10:00,16.19,65.19,1012.44,1.69,326.7,0.1,30.34,787.4,3.86
SB-011,2011-09-24 13:20:00,17.88,73.58,1020.25,1.45,14.2,0.0,38.2,870.1,3.8
SB-002,2011-09-24 13:30:00,17.54,71.2,1007.26,1.29,352.8,12.2,43.62,760.8,3.66
SB-016,2011-09-24 13:40:00,18.47,75.27,1011.69,2.5,189.0,0.0,30.69,705.8,3.52
SB-003,2011-09-24 13:50:00,17.55,72.06,1022.78,1.75,169.6,14.2,30.05,665.2,3.49
SB-013,2011-09-24 14:00:00,18.94,75.57,1010.98,1.19,96.9,9.9,42.64,606.0,3.75
SB-013,2011-09-24 14:10:00,18.04,72.19,1012.38,1.79,252.8,10.7,37.57,732.5,3.44
